,flick_pitch,flick_time,iteration,jump1_pitch,jump1_time,jump2_pitch,jump2_time,maxSpeed_action,minSpeed_action,result,timestamp
35,-1.0,0.55,35.0,-1.0,0.05,-0.33333333333333337,0.12000000000000001,750.0,700.0,FAIL: NoTouch,2020-12-17 18:06:54.517028
36,1.0,0.55,36.0,1.0,0.05,-0.33333333333333337,0.02,800.0,350.0,FAIL: Timeout,2020-12-17 18:07:05.819710
37,1.0,0.35,37.0,0.33333333333333326,0.25,-1.0,0.22,400.0,350.0,FAIL: Timeout,2020-12-17 18:07:17.127846
38,-1.0,0.55,38.0,-0.33333333333333337,0.15000000000000002,-1.0,0.22,600.0,350.0,FAIL: Timeout,2020-12-17 18:07:28.444690
39,1.0,0.55,39.0,-0.33333333333333337,0.25,0.33333333333333326,0.22,600.0,350.0,FAIL: Timeout,2020-12-17 18:07:39.781577
40,1.0,0.15,40.0,-0.33333333333333337,0.15000000000000002,1.0,0.02,50.0,0.0,FAIL: NoTouch,2020-12-17 18:07:51.089634
41,0.33333333333333326,0.35,41.0,0.33333333333333326,0.15000000000000002,0.33333333333333326,0.02,750.0,700.0,FAIL: NoTouch,2020-12-17 18:08:02.403308
42,0.33333333333333326,0.55,42.0,1.0,0.15000000000000002,0.33333333333333326,0.02,750.0,700.0,FAIL: NoTouch,2020-12-17 18:08:13.749552
43,-1.0,0.35,43.0,-0.33333333333333337,0.05,1.0,0.02,250.0,0.0,FAIL: NoTouch,2020-12-17 18:08:25.056759
44,0.33333333333333326,0.55,44.0,-0.33333333333333337,0.15000000000000002,1.0,0.22,1150.0,700.0,FAIL: NoTouch,2020-12-17 18:08:36.397630
45,-0.33333333333333337,0.35,45.0,-0.33333333333333337,0.25,1.0,0.12000000000000001,1150.0,700.0,FAIL: NoTouch,2020-12-17 18:08:47.695721
46,-0.33333333333333337,0.15,46.0,0.33333333333333326,0.25,-1.0,0.22,1150.0,700.0,FAIL: Timeout,2020-12-17 18:08:59.025244
47,-1.0,0.35,47.0,-1.0,0.25,-0.33333333333333337,0.12000000000000001,450.0,0.0,FAIL: NoTouch,2020-12-17 18:09:10.327779
48,-0.33333333333333337,0.15,48.0,1.0,0.25,1.0,0.02,400.0,350.0,FAIL: NoTouch,2020-12-17 18:09:21.653885
49,-0.33333333333333337,0.35,49.0,-1.0,0.05,1.0,0.12000000000000001,600.0,350.0,FAIL: NoTouch,2020-12-17 18:09:32.963234
50,1.0,0.15,50.0,-1.0,0.15000000000000002,1.0,0.02,800.0,350.0,FAIL: NoTouch,2020-12-17 18:09:44.284407
51,-1.0,0.55,51.0,-0.33333333333333337,0.15000000000000002,0.33333333333333326,0.02,450.0,0.0,FAIL: NoTouch,2020-12-17 18:09:55.609972
52,1.0,0.35,52.0,1.0,0.15000000000000002,-0.33333333333333337,0.22,400.0,350.0,FAIL: Timeout,2020-12-17 18:10:06.937092
53,1.0,0.55,53.0,-0.33333333333333337,0.25,1.0,0.12000000000000001,800.0,350.0,FAIL: NoTouch,2020-12-17 18:10:18.256198
54,1.0,0.15,54.0,0.33333333333333326,0.15000000000000002,1.0,0.22,800.0,350.0,FAIL: NoTouch,2020-12-17 18:10:29.584492
55,0.33333333333333326,0.55,55.0,-0.33333333333333337,0.05,-0.33333333333333337,0.22,600.0,350.0,FAIL: NoTouch,2020-12-17 18:10:40.896645
56,-1.0,0.35,56.0,-1.0,0.25,-0.33333333333333337,0.12000000000000001,400.0,350.0,FAIL: Timeout,2020-12-17 18:10:52.194617
57,-1.0,0.55,57.0,-0.33333333333333337,0.05,-0.33333333333333337,0.02,800.0,350.0,FAIL: Timeout,2020-12-17 18:11:03.498767
58,-0.33333333333333337,0.55,58.0,0.33333333333333326,0.05,-0.33333333333333337,0.02,450.0,0.0,FAIL: NoTouch,2020-12-17 18:11:14.821924
59,-1.0,0.55,59.0,1.0,0.15000000000000002,-1.0,0.02,600.0,350.0,FAIL: Timeout,2020-12-17 18:11:26.157391
60,-1.0,0.35,60.0,1.0,0.05,1.0,0.12000000000000001,1150.0,700.0,FAIL: NoTouch,2020-12-17 18:11:37.461612
61,0.33333333333333326,0.55,61.0,1.0,0.15000000000000002,1.0,0.22,800.0,350.0,FAIL: NoTouch,2020-12-17 18:11:48.767594
62,-0.33333333333333337,0.15,62.0,-0.33333333333333337,0.05,-1.0,0.22,800.0,350.0,FAIL: Timeout,2020-12-17 18:12:00.055858
63,-1.0,0.15,63.0,1.0,0.25,-1.0,0.22,50.0,0.0,FAIL: Timeout,2020-12-17 18:12:11.316058
64,0.33333333333333326,0.55,64.0,-1.0,0.15000000000000002,-1.0,0.12000000000000001,950.0,700.0,FAIL: Timeout,2020-12-17 18:12:22.564781
65,-0.33333333333333337,0.15,65.0,-0.33333333333333337,0.15000000000000002,1.0,0.12000000000000001,450.0,0.0,FAIL: NoTouch,2020-12-17 18:12:33.787253
66,1.0,0.55,66.0,0.33333333333333326,0.05,-0.33333333333333337,0.22,400.0,350.0,FAIL: Timeout,2020-12-17 18:12:45.031953
67,-1.0,0.35,67.0,1.0,0.15000000000000002,1.0,0.22,800.0,350.0,FAIL: NoTouch,2020-12-17 18:12:56.225655
68,-1.0,0.55,68.0,-1.0,0.05,0.33333333333333326,0.02,250.0,0.0,FAIL: NoTouch,2020-12-17 18:13:07.469372
69,-1.0,0.35,69.0,0.33333333333333326,0.15000000000000002,1.0,0.22,750.0,700.0,FAIL: NoTouch,2020-12-17 18:13:18.653562
70,-1.0,0.55,70.0,1.0,0.25,-1.0,0.02,800.0,350.0,FAIL: Timeout,2020-12-17 18:13:29.847199
71,-0.33333333333333337,0.55,71.0,-0.33333333333333337,0.15000000000000002,0.33333333333333326,0.22,50.0,0.0,FAIL: NoTouch,2020-12-17 18:13:41.048370
72,-0.33333333333333337,0.35,72.0,-0.33333333333333337,0.05,-0.33333333333333337,0.22,600.0,350.0,FAIL: Timeout,2020-12-17 18:13:52.234206
73,-0.33333333333333337,0.35,73.0,-0.33333333333333337,0.05,-1.0,0.12000000000000001,400.0,350.0,FAIL: Timeout,2020-12-17 18:14:03.424022
74,0.33333333333333326,0.55,74.0,-0.33333333333333337,0.05,1.0,0.02,400.0,350.0,FAIL: NoTouch,2020-12-17 18:14:14.630819
75,0.33333333333333326,0.35,75.0,1.0,0.25,1.0,0.22,400.0,350.0,FAIL: NoTouch,2020-12-17 18:14:25.805176
76,0.33333333333333326,0.55,76.0,0.33333333333333326,0.05,-0.33333333333333337,0.02,950.0,700.0,FAIL: NoTouch,2020-12-17 18:14:37.006298
77,-0.33333333333333337,0.15,77.0,0.33333333333333326,0.05,-0.33333333333333337,0.02,250.0,0.0,FAIL: NoTouch,2020-12-17 18:14:48.204615
78,-1.0,0.35,78.0,1.0,0.05,0.33333333333333326,0.02,400.0,350.0,FAIL: Timeout,2020-12-17 18:14:59.415343
79,-1.0,0.35,79.0,-0.33333333333333337,0.25,-0.33333333333333337,0.02,800.0,350.0,FAIL: Timeout,2020-12-17 18:15:10.608024
80,0.33333333333333326,0.55,80.0,-0.33333333333333337,0.05,1.0,0.22,400.0,350.0,FAIL: NoTouch,2020-12-17 18:15:21.815091
81,0.33333333333333326,0.15,81.0,-1.0,0.05,0.33333333333333326,0.02,800.0,350.0,FAIL: Timeout,2020-12-17 18:15:33.021498
82,1.0,0.15,82.0,0.33333333333333326,0.15000000000000002,1.0,0.12000000000000001,600.0,350.0,FAIL: NoTouch,2020-12-17 18:15:44.198403
83,0.33333333333333326,0.35,83.0,-0.33333333333333337,0.25,-1.0,0.02,250.0,0.0,FAIL: Timeout,2020-12-17 18:15:55.388688
84,-1.0,0.55,84.0,-1.0,0.15000000000000002,1.0,0.22,950.0,700.0,FAIL: NoTouch,2020-12-17 18:16:06.556800
