,minSpeed_action,maxSpeed_action,flick_time,flick_pitch,jump1_pitch,jump1_time,jump2_pitch,jump2_time,iteration,params,result
1,,,,,,,,,204.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: Timeout
0,700.0,1150.0,0.35,0.33333333333333326,-1.0,0.05,1.0,0.02,,,
1,,,,,,,,,205.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: NoTouch
0,350.0,600.0,0.35,0.33333333333333326,1.0,0.25,-1.0,0.02,,,
1,,,,,,,,,206.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.35, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: Timeout
0,700.0,1150.0,0.15,0.33333333333333326,-0.33333333333333337,0.25,0.33333333333333326,0.22,,,
1,,,,,,,,,207.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.35, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,0.0,250.0,0.15,0.33333333333333326,0.33333333333333326,0.05,0.33333333333333326,0.22,,,
1,,,,,,,,,208.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.25, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: NoTouch
0,0.0,450.0,0.15,-0.33333333333333337,-1.0,0.15000000000000002,-1.0,0.22,,,
1,,,,,,,,,209.0,"{'minSpeed_action': 0, 'maxSpeed_action': 250, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: Timeout
0,0.0,450.0,0.55,1.0,-0.33333333333333337,0.05,1.0,0.22,,,
1,,,,,,,,,210.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,0.0,450.0,0.15,-0.33333333333333337,1.0,0.15000000000000002,-0.33333333333333337,0.02,,,
1,,,,,,,,,211.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,350.0,400.0,0.15,-0.33333333333333337,0.33333333333333326,0.05,0.33333333333333326,0.22,,,
1,,,,,,,,,212.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.02}",FAIL: Timeout
0,0.0,450.0,0.55,-1.0,-1.0,0.05,0.33333333333333326,0.12000000000000001,,,
1,,,,,,,,,213.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: NoTouch
0,0.0,450.0,0.15,-1.0,0.33333333333333326,0.25,-1.0,0.22,,,
1,,,,,,,,,214.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,700.0,750.0,0.55,1.0,0.33333333333333326,0.05,-1.0,0.02,,,
1,,,,,,,,,215.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: Timeout
0,700.0,1150.0,0.15,-1.0,1.0,0.25,1.0,0.12000000000000001,,,
1,,,,,,,,,216.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,600.0,0.15,1.0,0.33333333333333326,0.15000000000000002,0.33333333333333326,0.02,,,
1,,,,,,,,,217.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': 1.0, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,350.0,800.0,0.15,0.33333333333333326,-0.33333333333333337,0.15000000000000002,-0.33333333333333337,0.12000000000000001,,,
1,,,,,,,,,218.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: Timeout
0,0.0,250.0,0.15,0.33333333333333326,0.33333333333333326,0.05,-1.0,0.22,,,
1,,,,,,,,,219.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,0.0,450.0,0.55,1.0,-1.0,0.05,0.33333333333333326,0.12000000000000001,,,
1,,,,,,,,,220.0,"{'minSpeed_action': 0, 'maxSpeed_action': 250, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,0.0,50.0,0.35,1.0,1.0,0.25,-1.0,0.02,,,
1,,,,,,,,,221.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,700.0,950.0,0.55,-0.33333333333333337,1.0,0.05,1.0,0.02,,,
1,,,,,,,,,222.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,0.0,450.0,0.35,1.0,0.33333333333333326,0.15000000000000002,-1.0,0.02,,,
1,,,,,,,,,223.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.55, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 1.0, 'jump1_time': 0.05, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,0.0,450.0,0.55,1.0,-0.33333333333333337,0.25,-1.0,0.22,,,
1,,,,,,,,,224.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: Timeout
0,700.0,750.0,0.55,0.33333333333333326,1.0,0.15000000000000002,1.0,0.02,,,
1,,,,,,,,,225.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,0.0,250.0,0.15,-0.33333333333333337,0.33333333333333326,0.15000000000000002,1.0,0.02,,,
1,,,,,,,,,226.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.55, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,1150.0,0.15,0.33333333333333326,-1.0,0.05,-0.33333333333333337,0.02,,,
1,,,,,,,,,227.0,"{'minSpeed_action': 0, 'maxSpeed_action': 250, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,950.0,0.35,-0.33333333333333337,0.33333333333333326,0.25,-1.0,0.22,,,
1,,,,,,,,,228.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.02}",FAIL: Timeout
0,0.0,50.0,0.55,1.0,-0.33333333333333337,0.05,1.0,0.02,,,
1,,,,,,,,,229.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.35, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,700.0,1150.0,0.35,-0.33333333333333337,-1.0,0.15000000000000002,1.0,0.12000000000000001,,,
1,,,,,,,,,230.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,950.0,0.15,1.0,-1.0,0.05,-0.33333333333333337,0.22,,,
1,,,,,,,,,231.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.35, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,0.0,50.0,0.55,1.0,-1.0,0.15000000000000002,-1.0,0.02,,,
1,,,,,,,,,232.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: NoTouch
0,0.0,450.0,0.15,1.0,-0.33333333333333337,0.15000000000000002,-0.33333333333333337,0.22,,,
1,,,,,,,,,233.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,400.0,0.35,-0.33333333333333337,0.33333333333333326,0.15000000000000002,1.0,0.22,,,
1,,,,,,,,,234.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: NoTouch
0,700.0,950.0,0.55,1.0,1.0,0.05,0.33333333333333326,0.02,,,
1,,,,,,,,,235.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.35, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,350.0,400.0,0.55,0.33333333333333326,0.33333333333333326,0.25,1.0,0.22,,,
1,,,,,,,,,236.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: NoTouch
0,0.0,450.0,0.55,0.33333333333333326,0.33333333333333326,0.05,-1.0,0.12000000000000001,,,
1,,,,,,,,,237.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.55, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: Timeout
0,0.0,50.0,0.35,1.0,0.33333333333333326,0.25,-0.33333333333333337,0.02,,,
1,,,,,,,,,238.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.55, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,700.0,1150.0,0.55,1.0,1.0,0.15000000000000002,0.33333333333333326,0.22,,,
1,,,,,,,,,239.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,750.0,0.55,-0.33333333333333337,-1.0,0.25,0.33333333333333326,0.22,,,
1,,,,,,,,,240.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: NoTouch
0,700.0,750.0,0.35,-1.0,-1.0,0.15000000000000002,0.33333333333333326,0.02,,,
1,,,,,,,,,241.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.55, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: NoTouch
0,700.0,950.0,0.15,0.33333333333333326,-0.33333333333333337,0.05,0.33333333333333326,0.12000000000000001,,,
1,,,,,,,,,242.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.35, 'flick_pitch': -1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,800.0,0.35,0.33333333333333326,-0.33333333333333337,0.25,0.33333333333333326,0.02,,,
1,,,,,,,,,243.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,700.0,950.0,0.55,0.33333333333333326,-0.33333333333333337,0.05,0.33333333333333326,0.22,,,
1,,,,,,,,,244.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.35, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.25, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,750.0,0.15,1.0,-1.0,0.25,-0.33333333333333337,0.22,,,
1,,,,,,,,,245.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.55, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: NoTouch
0,0.0,250.0,0.15,0.33333333333333326,-0.33333333333333337,0.05,-1.0,0.02,,,
1,,,,,,,,,246.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: Timeout
0,0.0,250.0,0.15,-1.0,1.0,0.25,1.0,0.02,,,
1,,,,,,,,,247.0,"{'minSpeed_action': 0, 'maxSpeed_action': 250, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,400.0,0.35,1.0,-1.0,0.05,-1.0,0.12000000000000001,,,
1,,,,,,,,,248.0,"{'minSpeed_action': 0, 'maxSpeed_action': 250, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': 1.0, 'jump2_time': 0.02}",FAIL: Timeout
0,0.0,250.0,0.35,-1.0,0.33333333333333326,0.15000000000000002,-1.0,0.12000000000000001,,,
1,,,,,,,,,249.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.35, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,700.0,950.0,0.55,1.0,-1.0,0.15000000000000002,-1.0,0.12000000000000001,,,
1,,,,,,,,,250.0,"{'minSpeed_action': 0, 'maxSpeed_action': 250, 'flick_time': 0.35, 'flick_pitch': -1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,700.0,750.0,0.55,-0.33333333333333337,-1.0,0.05,0.33333333333333326,0.12000000000000001,,,
1,,,,,,,,,251.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.55, 'flick_pitch': 1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,350.0,400.0,0.55,-1.0,-0.33333333333333337,0.25,-1.0,0.22,,,
1,,,,,,,,,252.0,"{'minSpeed_action': 700, 'maxSpeed_action': 750, 'flick_time': 0.55, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -1.0, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,700.0,1150.0,0.55,-1.0,-0.33333333333333337,0.05,1.0,0.12000000000000001,,,
1,,,,,,,,,253.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.22}",FAIL: NoTouch
0,350.0,800.0,0.15,-1.0,0.33333333333333326,0.25,0.33333333333333326,0.22,,,
1,,,,,,,,,254.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.55, 'flick_pitch': -1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': 1.0, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,350.0,600.0,0.55,-0.33333333333333337,-0.33333333333333337,0.25,0.33333333333333326,0.02,,,
1,,,,,,,,,255.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.22}",FAIL: Timeout
0,350.0,600.0,0.15,-0.33333333333333337,1.0,0.05,0.33333333333333326,0.12000000000000001,,,
1,,,,,,,,,256.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.55, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.25, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.02}",FAIL: Timeout
0,0.0,50.0,0.15,-0.33333333333333337,-0.33333333333333337,0.15000000000000002,0.33333333333333326,0.12000000000000001,,,
1,,,,,,,,,257.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 1.0, 'jump1_time': 0.05, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,700.0,950.0,0.35,-1.0,1.0,0.25,-1.0,0.02,,,
1,,,,,,,,,258.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: Timeout
0,0.0,250.0,0.15,1.0,-0.33333333333333337,0.05,-0.33333333333333337,0.22,,,
1,,,,,,,,,259.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.35, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,1150.0,0.55,-0.33333333333333337,-1.0,0.15000000000000002,-0.33333333333333337,0.02,,,
1,,,,,,,,,260.0,"{'minSpeed_action': 0, 'maxSpeed_action': 250, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.05, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: NoTouch
0,700.0,950.0,0.35,-1.0,-1.0,0.25,-1.0,0.02,,,
1,,,,,,,,,261.0,"{'minSpeed_action': 700, 'maxSpeed_action': 1150, 'flick_time': 0.55, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.02}",FAIL: Timeout
0,350.0,600.0,0.15,0.33333333333333326,-0.33333333333333337,0.25,1.0,0.12000000000000001,,,
1,,,,,,,,,262.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.35, 'flick_pitch': -1.0, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,950.0,0.15,1.0,-0.33333333333333337,0.15000000000000002,1.0,0.22,,,
1,,,,,,,,,263.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.15, 'flick_pitch': 0.33333333333333326, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.25, 'jump2_pitch': 1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,350.0,600.0,0.15,1.0,0.33333333333333326,0.25,-0.33333333333333337,0.22,,,
1,,,,,,,,,264.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': -0.33333333333333337, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: Timeout
0,350.0,400.0,0.15,-0.33333333333333337,0.33333333333333326,0.15000000000000002,-1.0,0.12000000000000001,,,
1,,,,,,,,,265.0,"{'minSpeed_action': 350, 'maxSpeed_action': 600, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.25, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.22}",FAIL: Timeout
0,0.0,250.0,0.35,-0.33333333333333337,1.0,0.25,0.33333333333333326,0.12000000000000001,,,
1,,,,,,,,,266.0,"{'minSpeed_action': 350, 'maxSpeed_action': 400, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -1.0, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,700.0,950.0,0.55,-0.33333333333333337,1.0,0.25,-0.33333333333333337,0.12000000000000001,,,
1,,,,,,,,,267.0,"{'minSpeed_action': 0, 'maxSpeed_action': 250, 'flick_time': 0.35, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': 0.33333333333333326, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,0.0,450.0,0.15,1.0,0.33333333333333326,0.15000000000000002,1.0,0.22,,,
1,,,,,,,,,268.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.55, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.12000000000000001}",FAIL: NoTouch
0,350.0,800.0,0.35,-1.0,1.0,0.25,-1.0,0.02,,,
1,,,,,,,,,269.0,"{'minSpeed_action': 0, 'maxSpeed_action': 450, 'flick_time': 0.15, 'flick_pitch': 1.0, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.15000000000000002, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: Timeout
0,350.0,800.0,0.15,-0.33333333333333337,-1.0,0.25,1.0,0.22,,,
1,,,,,,,,,270.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.35, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.25, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,700.0,950.0,0.55,-0.33333333333333337,0.33333333333333326,0.05,-1.0,0.02,,,
1,,,,,,,,,271.0,"{'minSpeed_action': 350, 'maxSpeed_action': 800, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': -1.0, 'jump1_time': 0.25, 'jump2_pitch': 1.0, 'jump2_time': 0.22}",FAIL: Timeout
0,0.0,50.0,0.15,-0.33333333333333337,1.0,0.05,-1.0,0.02,,,
1,,,,,,,,,272.0,"{'minSpeed_action': 700, 'maxSpeed_action': 950, 'flick_time': 0.55, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 0.33333333333333326, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: Timeout
0,0.0,250.0,0.15,-1.0,1.0,0.15000000000000002,-0.33333333333333337,0.02,,,
1,,,,,,,,,273.0,"{'minSpeed_action': 0, 'maxSpeed_action': 50, 'flick_time': 0.15, 'flick_pitch': -0.33333333333333337, 'jump1_pitch': 1.0, 'jump1_time': 0.05, 'jump2_pitch': -1.0, 'jump2_time': 0.02}",FAIL: NoTouch
0,0.0,50.0,0.35,-0.33333333333333337,-0.33333333333333337,0.25,1.0,0.22,,,
1,,,,,,,,,274.0,"{'minSpeed_action': 0, 'maxSpeed_action': 250, 'flick_time': 0.15, 'flick_pitch': -1.0, 'jump1_pitch': 1.0, 'jump1_time': 0.15000000000000002, 'jump2_pitch': -0.33333333333333337, 'jump2_time': 0.02}",FAIL: NoTouch
0,350.0,800.0,0.15,-1.0,-1.0,0.15000000000000002,1.0,0.12000000000000001,,,
