,flick_pitch,flick_time,iteration,jump1_pitch,jump1_time,jump2_pitch,jump2_time,maxSpeed_action,minSpeed_action,result,timestamp
37,1.0,0.35,37.0,-0.33333333333333337,0.25,-0.33333333333333337,0.12000000000000001,600.0,350.0,FAIL: NoTouch,2020-12-18 18:56:17.544249
38,0.33333333333333326,0.15,38.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 18:56:30.139323
39,0.33333333333333326,0.15,39.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 18:56:42.729404
40,0.33333333333333326,0.15,40.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 18:56:55.782181
41,0.33333333333333326,0.15,41.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 18:57:08.276221
42,0.33333333333333326,0.15,42.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 18:57:20.696192
43,0.33333333333333326,0.15,43.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 18:57:33.088339
44,0.33333333333333326,0.15,44.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 18:57:45.558006
45,0.33333333333333326,0.15,45.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 18:57:57.851435
46,0.33333333333333326,0.15,46.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 18:58:10.286319
47,0.33333333333333326,0.15,47.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 18:58:22.640149
48,0.33333333333333326,0.15,48.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 18:58:35.083604
49,-0.33333333333333337,0.55,49.0,-0.33333333333333337,0.05,-1.0,0.12000000000000001,750.0,700.0,PASS,2020-12-18 18:58:47.175163
50,0.33333333333333326,0.15,50.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 18:58:59.713821
51,0.33333333333333326,0.15,51.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 18:59:12.011148
52,0.33333333333333326,0.15,52.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 18:59:24.461494
53,0.33333333333333326,0.15,53.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 18:59:39.889838
54,0.33333333333333326,0.15,54.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 18:59:52.230187
55,0.33333333333333326,0.15,55.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:00:04.629071
56,0.33333333333333326,0.15,56.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:00:19.548068
57,0.33333333333333326,0.15,57.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:00:31.974246
58,0.33333333333333326,0.15,58.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:00:47.209928
59,0.33333333333333326,0.15,59.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:00:59.803375
60,0.33333333333333326,0.15,60.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:01:12.173390
61,0.33333333333333326,0.15,61.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:01:24.414127
62,0.33333333333333326,0.15,62.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:01:39.959641
63,0.33333333333333326,0.15,63.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:01:52.223434
64,0.33333333333333326,0.15,64.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:02:07.166652
65,0.33333333333333326,0.15,65.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:02:19.636626
66,0.33333333333333326,0.15,66.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:02:31.844292
67,0.33333333333333326,0.15,67.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:02:44.985090
68,0.33333333333333326,0.15,68.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:02:57.162167
69,0.33333333333333326,0.15,69.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:03:09.410920
70,0.33333333333333326,0.15,70.0,-1.0,0.15000000000000002,-1.0,0.02,450.0,0.0,PASS,2020-12-18 19:03:21.680769
71,-1.0,0.55,71.0,0.33333333333333326,0.25,1.0,0.22,1150.0,700.0,FAIL: NoTouch,2020-12-18 19:03:37.256304
